catalognumber,Morph,subject_Filename,institutioncode,eventdate,year,month,day,stateprovince,county,locality,decimallatitude,decimallongitude,Site,Clade,genus,specificepithet,Filename,SVL_mm,season,MAT,MAP
382147,U,USNM_10_02_19_morph_R0010299_06.jpg,USNM,1/9/65,1965,1,9,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010300,42.326,winter,10.9,922
383024,S,USNM_10_02_19_morph_R0010313_08.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010314,30.719,fall,11,1307
383025,S,USNM_10_02_19_morph_R0010315_03.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010316,41.298,fall,11,1307
383026,S,USNM_10_02_19_morph_R0010309_06.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010310,39.34,fall,11,1307
383027,S,USNM_10_02_19_morph_R0010319_09.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010320,34.53,fall,11,1307
383028,U,USNM_10_02_19_morph_R0010321_05.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010322,35.32,fall,11,1307
383029,S,USNM_10_02_19_morph_R0010317_02.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010318,40.206,fall,11,1307
383030,S,USNM_10_02_19_morph_R0010321_07.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010322,30.329,fall,11,1307
383031,S,USNM_10_02_19_morph_R0010321_02.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010322,29.543,fall,11,1307
383032,S,USNM_10_02_19_morph_R0010309_02_2.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010310,44.285,fall,11,1307
383033,U,USNM_10_02_19_morph_R0010313_01.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010314,30.884,fall,11,1307
383034,S,USNM_10_02_19_morph_R0010313_07.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010314,39.789,fall,11,1307
383035,S,USNM_10_02_19_morph_R0010317_05.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010318,31.876,fall,11,1307
383036,S,USNM_10_02_19_morph_R0010315_01_2.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010316,39.137,fall,11,1307
383037,S,USNM_10_02_19_morph_R0010321_01.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010322,29.691,fall,11,1307
383038,U,USNM_10_02_19_morph_R0010313_01_2.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010314,32.597,fall,11,1307
383039,S,USNM_10_02_19_morph_R0010321_12.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010322,45.287,fall,11,1307
383040,S,USNM_10_02_19_morph_R0010311_07.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010312,28.449,fall,11,1307
383041,S,USNM_10_02_19_morph_R0010315_05.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010316,34.169,fall,11,1307
383042,S,USNM_10_02_19_morph_R0010319_05.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010320,26.546,fall,11,1307
383043,S,USNM_10_02_19_morph_R0010311_01.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010312,37.66,fall,11,1307
383044,U,USNM_10_02_19_morph_R0010315_07.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010316,35.251,fall,11,1307
383045,S,USNM_10_02_19_morph_R0010313_02.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010314,47.258,fall,11,1307
383046,S,USNM_10_02_19_morph_R0010317_08.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010318,30.177,fall,11,1307
383047,S,USNM_10_02_19_morph_R0010321_11.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010322,38.759,fall,11,1307
383048,S,USNM_10_02_19_morph_R0010319_07.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010320,39.719,fall,11,1307
383049,S,USNM_10_02_19_morph_R0010311_09.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010312,27.93,fall,11,1307
383050,S,USNM_10_02_19_morph_R0010311_05.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010312,40.629,fall,11,1307
383051,S,USNM_10_02_19_morph_R0010309_09.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010310,35.281,fall,11,1307
383052,S,USNM_10_02_19_morph_R0010319_04.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010320,37.998,fall,11,1307
383053,S,NA,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010316,27.286,fall,11,1307
383054,S,USNM_10_02_19_morph_R0010313_03.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010314,40.275,fall,11,1307
383055,S,USNM_10_02_19_morph_R0010309_03.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010310,31.579,fall,11,1307
383056,S,USNM_10_02_19_morph_R0010317_10.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010318,34.387,fall,11,1307
383057,S,USNM_10_02_19_morph_R0010319_06.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010320,42.045,fall,11,1307
383058,S,USNM_10_02_19_morph_R0010317_09.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010318,NA,fall,11,1307
383059,S,USNM_10_02_19_morph_R0010317_07.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010318,38.929,fall,11,1307
383060,S,USNM_10_02_19_morph_R0010311_08.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010312,36.139,fall,11,1307
383062,S,USNM_10_02_19_morph_R0010313_04.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010314,41.921,fall,11,1307
383063,S,USNM_10_02_19_morph_R0010321_09.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010322,39.505,fall,11,1307
383064,U,USNM_10_02_19_morph_R0010315_02.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010316,42.03,fall,11,1307
383065,S,USNM_10_02_19_morph_R0010315_01.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010316,40.719,fall,11,1307
383066,S,USNM_10_02_19_morph_R0010321_08.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010322,40.661,fall,11,1307
383067,S,USNM_10_02_19_morph_R0010319_01.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010320,40.961,fall,11,1307
383068,U,USNM_10_02_19_morph_R0010319_08.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010320,46.848,fall,11,1307
383069,S,USNM_10_02_19_morph_R0010311_03_2.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010312,40.566,fall,11,1307
383070,S,USNM_10_02_19_morph_R0010309_07.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010310,40.885,fall,11,1307
383071,U,USNM_10_02_19_morph_R0010321_06.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010322,46.915,fall,11,1307
383072,S,USNM_10_02_19_morph_R0010317_03.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010318,43.892,fall,11,1307
383073,S,USNM_10_02_19_morph_R0010309_02.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010310,38.425,fall,11,1307
383074,S,USNM_10_02_19_morph_R0010315_08.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010316,41.035,fall,11,1307
383075,S,USNM_10_02_19_morph_R0010319_02.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010320,40.275,fall,11,1307
383076,S,USNM_10_02_19_morph_R0010309_08.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010310,41.597,fall,11,1307
383077,S,USNM_10_02_19_morph_R0010311_04.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010312,39.106,fall,11,1307
383078,S,USNM_10_02_19_morph_R0010311_03.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010312,40.116,fall,11,1307
383079,S,USNM_10_02_19_morph_R0010309_05.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010310,46.812,fall,11,1307
383080,S,USNM_10_02_19_morph_R0010317_06.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010318,42.025,fall,11,1307
383081,S,USNM_10_02_19_morph_R0010321_10.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010322,40.01,fall,11,1307
383082,S,USNM_10_02_19_morph_R0010317_01.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010318,42.526,fall,11,1307
383083,S,USNM_10_02_19_morph_R0010313_06.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010314,44.289,fall,11,1307
383084,S,USNM_10_02_19_morph_R0010313_05.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010314,37.841,fall,11,1307
383085,U,USNM_10_02_19_morph_R0010321_04.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010322,39.063,fall,11,1307
383086,S,USNM_10_02_19_morph_R0010311_06.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010312,42.39,fall,11,1307
383087,S,USNM_10_02_19_morph_R0010309_04.jpg,USNM,10/17/70,1970,10,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010310,41.241,fall,11,1307
383122,S,USNM_10_02_19_morph_R0010328_08.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010329,36.924,fall,11,1307
383123,S,USNM_10_02_19_morph_R0010330_06.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010331,37.181,fall,11,1307
383124,S,USNM_10_02_19_morph_R0010326_03.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010327,38.325,fall,11,1307
383125,S,USNM_10_02_19_morph_R0010330_07.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010331,38.113,fall,11,1307
383126,S,USNM_10_02_19_morph_R0010323_10.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010324,32.836,fall,11,1307
383127,S,USNM_10_02_19_morph_R0010323_08.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010324,39.006,fall,11,1307
383128,S,USNM_10_02_19_morph_R0010332_03.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010333,41.774,fall,11,1307
383129,U,USNM_10_02_19_morph_R0010326_05.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010327,44.647,fall,11,1307
383130,S,USNM_10_02_19_morph_R0010328_02.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010329,34.428,fall,11,1307
383131,S,USNM_10_02_19_morph_R0010323_06.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010324,43.527,fall,11,1307
383132,U,USNM_10_02_19_morph_R0010330_04.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010331,38.581,fall,11,1307
383133,S,USNM_10_02_19_morph_R0010326_04.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010327,42.094,fall,11,1307
383134,S,USNM_10_02_19_morph_R0010323_02.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010324,42.728,fall,11,1307
383136,U,USNM_10_02_19_morph_R0010323_03.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010324,42.687,fall,11,1307
383137,S,USNM_10_02_19_morph_R0010323_07.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010324,38.033,fall,11,1307
383138,S,USNM_10_02_19_morph_R0010326_06.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010327,42.75,fall,11,1307
383139,S,USNM_10_02_19_morph_R0010328_02_2.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010329,42.38,fall,11,1307
383140,S,USNM_10_02_19_morph_R0010326_04_2.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010327,42.425,fall,11,1307
383142,S,USNM_10_02_19_morph_R0010328_03.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010329,38.79,fall,11,1307
383143,U,USNM_10_02_19_morph_R0010330_02.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010331,40.466,fall,11,1307
383144,S,USNM_10_02_19_morph_R0010326_07.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010327,36.167,fall,11,1307
383145,U,USNM_10_02_19_morph_R0010328_09.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010329,31.233,fall,11,1307
383146,U,USNM_10_02_19_morph_R0010330_03.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010331,40.71,fall,11,1307
383147,U,USNM_10_02_19_morph_R0010330_08.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010331,42.122,fall,11,1307
383148,S,USNM_10_02_19_morph_R0010332_02.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010333,35.056,fall,11,1307
383149,S,USNM_10_02_19_morph_R0010323_04.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010324,38.133,fall,11,1307
383150,S,USNM_10_02_19_morph_R0010328_06.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010329,41.289,fall,11,1307
383151,S,USNM_10_02_19_morph_R0010328_07.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010329,41.493,fall,11,1307
383152,S,USNM_10_02_19_morph_R0010330_09.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010331,39.81,fall,11,1307
383153,S,USNM_10_02_19_morph_R0010323_09.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010324,42.252,fall,11,1307
383154,S,USNM_10_02_19_morph_R0010326_05_2.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010327,39.867,fall,11,1307
383155,S,USNM_10_02_19_morph_R0010328_04.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010329,43.478,fall,11,1307
383156,S,USNM_10_02_19_morph_R0010332_05.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010333,39.58,fall,11,1307
383157,S,USNM_10_02_19_morph_R0010332_04.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010333,30.715,fall,11,1307
383158,U,USNM_10_02_19_morph_R0010326_02.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010327,41.234,fall,11,1307
383160,S,USNM_10_02_19_morph_R0010323_05.jpg,USNM,10/27/70,1970,10,27,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010324,43.819,fall,11,1307
383665,U,USNM_10_02_19_morph_R0010340_07.jpg,USNM,4/20/75,1975,4,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010341,39.146,spring,11.4,1612
383666,S,USNM_10_02_19_morph_R0010349_06.jpg,USNM,4/20/75,1975,4,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010350,27.718,spring,11.4,1612
383667,S,USNM_10_02_19_morph_R0010362_04.jpg,USNM,4/20/75,1975,4,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010363,39.708,spring,11.4,1612
383668,S,NA,USNM,4/20/75,1975,4,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010338,42.026,spring,11.4,1612
383669,S,USNM_10_02_19_morph_R0010360_01.jpg,USNM,4/20/75,1975,4,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010361,16.276,spring,11.4,1612
383670,S,USNM_10_02_19_morph_R0010357_06_2.jpg,USNM,4/20/75,1975,4,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010359,42.937,spring,11.4,1612
383671,S,USNM_10_02_19_morph_R0010362_09.jpg,USNM,4/20/75,1975,4,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010363,26.095,spring,11.4,1612
383672,S,USNM_10_02_19_morph_R0010351_04.jpg,USNM,4/20/75,1975,4,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010353,35.092,spring,11.4,1612
383673,U,NA,USNM,4/20/75,1975,4,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010365,42.679,spring,11.4,1612
383674,S,USNM_10_02_19_morph_R0010362_01.jpg,USNM,4/20/75,1975,4,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010363,30.01,spring,11.4,1612
383675,S,USNM_10_02_19_morph_R0010347_08.jpg,USNM,4/20/75,1975,4,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010348,40.199,spring,11.4,1612
383676,U,USNM_10_02_19_morph_R0010335_01.jpg,USNM,4/20/75,1975,4,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010336,40.955,spring,11.4,1612
